job_name,status,start_time,end_time,duration_min,sla_limit_min,sla_breached,error_code,run_date
SLA_MONITOR_BATCH,SUCCESS,2024-02-03 09:00:00,2024-02-03 09:12:00,12,15,False,,2024-02-03
PORTF_RPT_DAILY,SUCCESS,2024-10-30 03:03:00,2024-10-30 03:23:00,20,30,False,,2024-10-30
SLA_MONITOR_BATCH,SUCCESS,2024-06-29 21:53:00,2024-06-29 21:58:00,5,15,False,,2024-06-29
PORTF_RPT_DAILY,SUCCESS,2024-06-28 09:50:00,2024-06-28 10:11:00,21,30,False,,2024-06-28
NAV_CALC_BATCH,LATE,2024-10-14 04:05:00,2024-10-14 05:45:00,100,50,True,,2024-10-14
SLA_MONITOR_BATCH,SUCCESS,2024-04-10 13:37:00,2024-04-10 13:43:00,6,15,False,,2024-04-10
SLA_MONITOR_BATCH,SUCCESS,2024-08-30 11:15:00,2024-08-30 11:26:00,11,15,False,,2024-08-30
POSITION_SYNC,SUCCESS,2024-02-20 08:58:00,2024-02-20 09:07:00,9,20,False,,2024-02-20
FX_RATE_LOAD,SUCCESS,2024-10-15 13:43:00,2024-10-15 13:50:00,7,10,False,,2024-10-15
PERF_ATTR_JOB,SUCCESS,2024-12-15 06:16:00,2024-12-15 06:29:00,13,45,False,,2024-12-15
POSITION_SYNC,SUCCESS,2024-06-03 09:05:00,2024-06-03 09:14:00,9,20,False,,2024-06-03
FX_RATE_LOAD,RUNNING,2024-08-24 17:11:00,2024-08-24 17:19:00,8,10,False,,2024-08-24
PERF_ATTR_JOB,ABENDED,2024-08-11 03:08:00,2024-08-11 03:25:00,17,45,False,ABEND S222,2024-08-11
TRADE_SETTLE_CHK,SUCCESS,2024-12-16 22:22:00,2024-12-16 22:41:00,19,35,False,,2024-12-16
TRANS_LOG_PARSER,SUCCESS,2024-08-03 13:29:00,2024-08-03 13:34:00,5,25,False,,2024-08-03
EOD_CLOSE_PROC,SUCCESS,2024-08-03 02:48:00,2024-08-03 03:10:00,22,70,False,,2024-08-03
FX_RATE_LOAD,RUNNING,2024-05-04 18:32:00,2024-05-04 18:39:00,7,10,False,,2024-05-04
INVEST_RECON_JOB,SUCCESS,2024-10-16 09:03:00,2024-10-16 09:33:00,30,45,False,,2024-10-16
INVEST_RECON_JOB,SUCCESS,2024-01-04 14:51:00,2024-01-04 15:29:00,38,45,False,,2024-01-04
RISK_CALC_JOB,ABENDED,2024-02-13 01:17:00,2024-02-13 01:21:00,4,40,False,ABEND S0C7,2024-02-13
FX_RATE_LOAD,SUCCESS,2024-05-28 18:30:00,2024-05-28 18:37:00,7,10,False,,2024-05-28
COMPLIANCE_RPT,SUCCESS,2024-10-26 21:32:00,2024-10-26 22:24:00,52,55,False,,2024-10-26
TRADE_SETTLE_CHK,SUCCESS,2024-04-14 16:09:00,2024-04-14 16:31:00,22,35,False,,2024-04-14
TRADE_SETTLE_CHK,LATE,2024-03-10 07:57:00,2024-03-10 09:20:00,83,35,True,,2024-03-10
NAV_CALC_BATCH,ABENDED,2024-06-03 20:19:00,2024-06-03 20:43:00,24,50,False,RC=8,2024-06-03
PERF_ATTR_JOB,SUCCESS,2024-12-18 06:07:00,2024-12-18 06:16:00,9,45,False,,2024-12-18
PORTF_RPT_DAILY,SUCCESS,2024-03-02 16:06:00,2024-03-02 16:18:00,12,30,False,,2024-03-02
CLIENT_STMT_GEN,SUCCESS,2024-01-13 16:28:00,2024-01-13 16:58:00,30,60,False,,2024-01-13
PORTF_RPT_DAILY,RUNNING,2024-06-02 12:30:00,2024-06-02 12:40:00,10,30,False,,2024-06-02
COMPLIANCE_RPT,SUCCESS,2024-10-06 08:52:00,2024-10-06 09:36:00,44,55,False,,2024-10-06
NAV_CALC_BATCH,SUCCESS,2024-12-02 19:07:00,2024-12-02 19:39:00,32,50,False,,2024-12-02
INVEST_RECON_JOB,SUCCESS,2024-04-04 04:52:00,2024-04-04 05:12:00,20,45,False,,2024-04-04
INVEST_RECON_JOB,SUCCESS,2024-12-24 17:12:00,2024-12-24 17:47:00,35,45,False,,2024-12-24
RISK_CALC_JOB,SUCCESS,2024-12-07 03:37:00,2024-12-07 04:13:00,36,40,False,,2024-12-07
TRANS_LOG_PARSER,FAILED,2024-07-19 12:44:00,2024-07-19 12:46:00,2,25,False,ABEND S222,2024-07-19
POSITION_SYNC,ABENDED,2024-03-16 00:18:00,2024-03-16 00:26:00,8,20,False,RC=8,2024-03-16
FX_RATE_LOAD,SUCCESS,2024-10-24 09:02:00,2024-10-24 09:11:00,9,10,False,,2024-10-24
RISK_CALC_JOB,SUCCESS,2024-06-30 04:29:00,2024-06-30 05:03:00,34,40,False,,2024-06-30
SLA_MONITOR_BATCH,SUCCESS,2024-03-22 11:32:00,2024-03-22 11:45:00,13,15,False,,2024-03-22
CLIENT_STMT_GEN,SUCCESS,2024-12-27 16:24:00,2024-12-27 17:01:00,37,60,False,,2024-12-27
CASH_FLOW_EXTRACT,SUCCESS,2024-03-18 11:41:00,2024-03-18 11:57:00,16,20,False,,2024-03-18
FX_RATE_LOAD,SUCCESS,2024-03-12 08:50:00,2024-03-12 08:57:00,7,10,False,,2024-03-12
EOD_CLOSE_PROC,SUCCESS,2024-11-26 15:24:00,2024-11-26 16:29:00,65,70,False,,2024-11-26
FX_RATE_LOAD,FAILED,2024-10-21 22:59:00,2024-10-21 23:04:00,5,10,False,JCL ERROR,2024-10-21
SLA_MONITOR_BATCH,SUCCESS,2024-06-14 18:37:00,2024-06-14 18:47:00,10,15,False,,2024-06-14
FX_RATE_LOAD,SUCCESS,2024-07-25 02:02:00,2024-07-25 02:07:00,5,10,False,,2024-07-25
COMPLIANCE_RPT,FAILED,2024-04-28 03:42:00,2024-04-28 03:46:00,4,55,False,ABEND S222,2024-04-28
EOD_CLOSE_PROC,FAILED,2024-06-14 07:49:00,2024-06-14 08:05:00,16,70,False,RC=8,2024-06-14
EOD_CLOSE_PROC,RUNNING,2024-07-15 13:59:00,2024-07-15 14:12:00,13,70,False,,2024-07-15
PORTF_RPT_DAILY,SUCCESS,2024-02-28 01:54:00,2024-02-28 02:22:00,28,30,False,,2024-02-28
CASH_FLOW_EXTRACT,SUCCESS,2024-07-10 19:40:00,2024-07-10 19:58:00,18,20,False,,2024-07-10
PORTF_RPT_DAILY,RUNNING,2024-06-13 03:44:00,2024-06-13 04:03:00,19,30,False,,2024-06-13
POSITION_SYNC,SUCCESS,2024-11-22 18:35:00,2024-11-22 18:43:00,8,20,False,,2024-11-22
CLIENT_STMT_GEN,SUCCESS,2024-08-12 21:18:00,2024-08-12 21:37:00,19,60,False,,2024-08-12
CLIENT_STMT_GEN,FAILED,2024-08-10 16:51:00,2024-08-10 17:17:00,26,60,False,RC=12,2024-08-10
CASH_FLOW_EXTRACT,SUCCESS,2024-11-18 21:06:00,2024-11-18 21:14:00,8,20,False,,2024-11-18
PORTF_RPT_DAILY,ABENDED,2024-01-03 11:49:00,2024-01-03 11:56:00,7,30,False,JCL ERROR,2024-01-03
DIVIDEND_PROC,ABENDED,2024-06-23 05:43:00,2024-06-23 05:55:00,12,30,False,JCL ERROR,2024-06-23
RISK_CALC_JOB,SUCCESS,2024-04-16 18:52:00,2024-04-16 19:27:00,35,40,False,,2024-04-16
DIVIDEND_PROC,SUCCESS,2024-11-12 17:54:00,2024-11-12 18:03:00,9,30,False,,2024-11-12
PERF_ATTR_JOB,SUCCESS,2024-08-06 20:24:00,2024-08-06 20:33:00,9,45,False,,2024-08-06
FX_RATE_LOAD,SUCCESS,2024-09-21 09:06:00,2024-09-21 09:11:00,5,10,False,,2024-09-21
RISK_CALC_JOB,SUCCESS,2024-11-03 17:21:00,2024-11-03 17:27:00,6,40,False,,2024-11-03
CLIENT_STMT_GEN,ABENDED,2024-05-28 08:24:00,2024-05-28 08:47:00,23,60,False,ABEND S0C7,2024-05-28
CASH_FLOW_EXTRACT,ABENDED,2024-03-21 09:04:00,2024-03-21 09:13:00,9,20,False,JCL ERROR,2024-03-21
CLIENT_STMT_GEN,ABENDED,2024-11-08 16:19:00,2024-11-08 16:32:00,13,60,False,JCL ERROR,2024-11-08
PORTF_RPT_DAILY,SUCCESS,2024-02-26 18:30:00,2024-02-26 18:43:00,13,30,False,,2024-02-26
NAV_CALC_BATCH,SUCCESS,2024-06-22 13:16:00,2024-06-22 13:33:00,17,50,False,,2024-06-22
TRANS_LOG_PARSER,RUNNING,2024-01-31 04:13:00,2024-01-31 04:35:00,22,25,False,,2024-01-31
COMPLIANCE_RPT,FAILED,2024-12-05 01:15:00,2024-12-05 01:31:00,16,55,False,RC=8,2024-12-05
PERF_ATTR_JOB,LATE,2024-11-08 22:53:00,2024-11-09 00:31:00,98,45,True,,2024-11-08
PERF_ATTR_JOB,SUCCESS,2024-02-06 13:38:00,2024-02-06 14:22:00,44,45,False,,2024-02-06
EOD_CLOSE_PROC,SUCCESS,2024-10-09 15:08:00,2024-10-09 15:47:00,39,70,False,,2024-10-09
TRADE_SETTLE_CHK,SUCCESS,2024-01-19 15:32:00,2024-01-19 15:44:00,12,35,False,,2024-01-19
NAV_CALC_BATCH,SUCCESS,2024-09-01 09:50:00,2024-09-01 10:09:00,19,50,False,,2024-09-01
PORTF_RPT_DAILY,LATE,2024-01-14 06:34:00,2024-01-14 07:47:00,73,30,True,,2024-01-14
COMPLIANCE_RPT,SUCCESS,2024-12-16 23:01:00,2024-12-16 23:41:00,40,55,False,,2024-12-16
RISK_CALC_JOB,SUCCESS,2024-07-12 22:08:00,2024-07-12 22:40:00,32,40,False,,2024-07-12
TRADE_SETTLE_CHK,SUCCESS,2024-03-11 03:28:00,2024-03-11 03:36:00,8,35,False,,2024-03-11
EOD_CLOSE_PROC,SUCCESS,2024-07-07 11:12:00,2024-07-07 12:00:00,48,70,False,,2024-07-07
POSITION_SYNC,RUNNING,2024-05-01 07:05:00,2024-05-01 07:19:00,14,20,False,,2024-05-01
PORTF_RPT_DAILY,SUCCESS,2024-10-01 18:02:00,2024-10-01 18:07:00,5,30,False,,2024-10-01
COMPLIANCE_RPT,FAILED,2024-01-30 02:03:00,2024-01-30 02:08:00,5,55,False,ABEND S222,2024-01-30
INVEST_RECON_JOB,SUCCESS,2024-06-09 11:38:00,2024-06-09 11:58:00,20,45,False,,2024-06-09
SLA_MONITOR_BATCH,SUCCESS,2024-07-22 15:42:00,2024-07-22 15:48:00,6,15,False,,2024-07-22
NAV_CALC_BATCH,SUCCESS,2024-05-08 17:13:00,2024-05-08 17:49:00,36,50,False,,2024-05-08
TRADE_SETTLE_CHK,FAILED,2024-07-01 07:28:00,2024-07-01 07:38:00,10,35,False,ABEND S0C7,2024-07-01
PERF_ATTR_JOB,SUCCESS,2024-11-30 07:33:00,2024-11-30 07:55:00,22,45,False,,2024-11-30
TRANS_LOG_PARSER,FAILED,2024-09-14 03:03:00,2024-09-14 03:09:00,6,25,False,ABEND S222,2024-09-14
TRADE_SETTLE_CHK,LATE,2024-09-05 08:05:00,2024-09-05 08:58:00,53,35,True,,2024-09-05
EOD_CLOSE_PROC,SUCCESS,2024-09-23 07:19:00,2024-09-23 07:50:00,31,70,False,,2024-09-23
CASH_FLOW_EXTRACT,SUCCESS,2024-03-13 01:15:00,2024-03-13 01:31:00,16,20,False,,2024-03-13
RISK_CALC_JOB,SUCCESS,2024-08-20 03:01:00,2024-08-20 03:37:00,36,40,False,,2024-08-20
COMPLIANCE_RPT,SUCCESS,2024-05-22 18:24:00,2024-05-22 18:48:00,24,55,False,,2024-05-22
COMPLIANCE_RPT,LATE,2024-01-31 08:54:00,2024-01-31 10:33:00,99,55,True,,2024-01-31
POSITION_SYNC,SUCCESS,2024-07-14 12:28:00,2024-07-14 12:33:00,5,20,False,,2024-07-14
CLIENT_STMT_GEN,SUCCESS,2024-04-04 21:27:00,2024-04-04 22:06:00,39,60,False,,2024-04-04
PORTF_RPT_DAILY,FAILED,2024-01-17 17:48:00,2024-01-17 17:54:00,6,30,False,RC=8,2024-01-17
EOD_CLOSE_PROC,SUCCESS,2024-06-21 08:51:00,2024-06-21 09:23:00,32,70,False,,2024-06-21
PERF_ATTR_JOB,SUCCESS,2024-11-14 13:55:00,2024-11-14 14:27:00,32,45,False,,2024-11-14
PERF_ATTR_JOB,FAILED,2024-01-30 03:35:00,2024-01-30 03:48:00,13,45,False,ABEND S0C7,2024-01-30
COMPLIANCE_RPT,LATE,2024-09-30 14:27:00,2024-09-30 16:03:00,96,55,True,,2024-09-30
TRADE_SETTLE_CHK,SUCCESS,2024-09-22 08:10:00,2024-09-22 08:27:00,17,35,False,,2024-09-22
RISK_CALC_JOB,FAILED,2024-05-01 04:58:00,2024-05-01 04:59:00,1,40,False,ABEND S0C7,2024-05-01
PERF_ATTR_JOB,FAILED,2024-05-20 02:15:00,2024-05-20 02:33:00,18,45,False,ABEND S0C7,2024-05-20
TRANS_LOG_PARSER,SUCCESS,2024-01-20 19:17:00,2024-01-20 19:33:00,16,25,False,,2024-01-20
SLA_MONITOR_BATCH,FAILED,2024-11-30 19:00:00,2024-11-30 19:01:00,1,15,False,ABEND S0C7,2024-11-30
FX_RATE_LOAD,FAILED,2024-05-15 05:28:00,2024-05-15 05:32:00,4,10,False,RC=8,2024-05-15
RISK_CALC_JOB,SUCCESS,2024-01-19 11:30:00,2024-01-19 11:48:00,18,40,False,,2024-01-19
POSITION_SYNC,SUCCESS,2024-02-10 08:57:00,2024-02-10 09:11:00,14,20,False,,2024-02-10
DIVIDEND_PROC,SUCCESS,2024-02-02 14:11:00,2024-02-02 14:24:00,13,30,False,,2024-02-02
PERF_ATTR_JOB,FAILED,2024-05-12 15:08:00,2024-05-12 15:16:00,8,45,False,RC=12,2024-05-12
INVEST_RECON_JOB,ABENDED,2024-12-01 01:14:00,2024-12-01 01:18:00,4,45,False,RC=8,2024-12-01
INVEST_RECON_JOB,FAILED,2024-08-13 18:20:00,2024-08-13 18:22:00,2,45,False,JCL ERROR,2024-08-13
TRADE_SETTLE_CHK,SUCCESS,2024-05-12 08:01:00,2024-05-12 08:27:00,26,35,False,,2024-05-12
COMPLIANCE_RPT,ABENDED,2024-06-29 17:45:00,2024-06-29 17:47:00,2,55,False,JCL ERROR,2024-06-29
CLIENT_STMT_GEN,SUCCESS,2024-02-09 16:28:00,2024-02-09 16:40:00,12,60,False,,2024-02-09
DIVIDEND_PROC,SUCCESS,2024-04-14 10:36:00,2024-04-14 10:52:00,16,30,False,,2024-04-14
COMPLIANCE_RPT,ABENDED,2024-07-31 02:41:00,2024-07-31 02:55:00,14,55,False,ABEND S0C7,2024-07-31
INVEST_RECON_JOB,SUCCESS,2024-11-06 11:21:00,2024-11-06 11:52:00,31,45,False,,2024-11-06
EOD_CLOSE_PROC,FAILED,2024-08-28 09:39:00,2024-08-28 09:41:00,2,70,False,RC=12,2024-08-28
TRANS_LOG_PARSER,SUCCESS,2024-03-17 18:01:00,2024-03-17 18:09:00,8,25,False,,2024-03-17
FX_RATE_LOAD,SUCCESS,2024-06-09 16:45:00,2024-06-09 16:54:00,9,10,False,,2024-06-09
PERF_ATTR_JOB,SUCCESS,2024-06-25 06:24:00,2024-06-25 07:06:00,42,45,False,,2024-06-25
PORTF_RPT_DAILY,FAILED,2024-03-17 12:48:00,2024-03-17 12:59:00,11,30,False,RC=8,2024-03-17
CASH_FLOW_EXTRACT,LATE,2024-04-24 18:32:00,2024-04-24 19:33:00,61,20,True,,2024-04-24
NAV_CALC_BATCH,SUCCESS,2024-08-02 17:46:00,2024-08-02 17:58:00,12,50,False,,2024-08-02
COMPLIANCE_RPT,ABENDED,2024-01-27 19:30:00,2024-01-27 19:52:00,22,55,False,JCL ERROR,2024-01-27
DIVIDEND_PROC,SUCCESS,2024-05-17 06:53:00,2024-05-17 07:16:00,23,30,False,,2024-05-17
SLA_MONITOR_BATCH,RUNNING,2024-06-17 07:51:00,2024-06-17 08:01:00,10,15,False,,2024-06-17
CLIENT_STMT_GEN,SUCCESS,2024-02-29 22:15:00,2024-02-29 22:48:00,33,60,False,,2024-02-29
TRADE_SETTLE_CHK,LATE,2024-07-28 11:05:00,2024-07-28 12:07:00,62,35,True,,2024-07-28
DIVIDEND_PROC,SUCCESS,2024-07-04 20:30:00,2024-07-04 20:54:00,24,30,False,,2024-07-04
CLIENT_STMT_GEN,SUCCESS,2024-08-02 07:36:00,2024-08-02 08:33:00,57,60,False,,2024-08-02
COMPLIANCE_RPT,LATE,2024-10-02 07:49:00,2024-10-02 09:15:00,86,55,True,,2024-10-02
NAV_CALC_BATCH,SUCCESS,2024-03-11 19:16:00,2024-03-11 19:39:00,23,50,False,,2024-03-11
TRANS_LOG_PARSER,SUCCESS,2024-02-11 13:26:00,2024-02-11 13:47:00,21,25,False,,2024-02-11
INVEST_RECON_JOB,SUCCESS,2024-11-19 06:57:00,2024-11-19 07:13:00,16,45,False,,2024-11-19
EOD_CLOSE_PROC,SUCCESS,2024-03-26 03:26:00,2024-03-26 04:04:00,38,70,False,,2024-03-26
PERF_ATTR_JOB,SUCCESS,2024-08-28 23:06:00,2024-08-28 23:19:00,13,45,False,,2024-08-28
COMPLIANCE_RPT,SUCCESS,2024-08-08 00:44:00,2024-08-08 00:59:00,15,55,False,,2024-08-08
CASH_FLOW_EXTRACT,SUCCESS,2024-09-28 12:57:00,2024-09-28 13:08:00,11,20,False,,2024-09-28
TRANS_LOG_PARSER,SUCCESS,2024-12-22 17:15:00,2024-12-22 17:29:00,14,25,False,,2024-12-22
CASH_FLOW_EXTRACT,SUCCESS,2024-06-21 18:38:00,2024-06-21 18:52:00,14,20,False,,2024-06-21
CASH_FLOW_EXTRACT,LATE,2024-01-24 02:47:00,2024-01-24 03:34:00,47,20,True,,2024-01-24
RISK_CALC_JOB,RUNNING,2024-11-18 14:47:00,2024-11-18 15:19:00,32,40,False,,2024-11-18
SLA_MONITOR_BATCH,FAILED,2024-12-24 04:46:00,2024-12-24 04:48:00,2,15,False,JCL ERROR,2024-12-24
EOD_CLOSE_PROC,ABENDED,2024-09-17 02:09:00,2024-09-17 02:10:00,1,70,False,JCL ERROR,2024-09-17
FX_RATE_LOAD,SUCCESS,2024-11-28 14:24:00,2024-11-28 14:31:00,7,10,False,,2024-11-28
RISK_CALC_JOB,SUCCESS,2024-10-28 08:49:00,2024-10-28 09:00:00,11,40,False,,2024-10-28
CLIENT_STMT_GEN,SUCCESS,2024-06-23 01:36:00,2024-06-23 02:14:00,38,60,False,,2024-06-23
EOD_CLOSE_PROC,SUCCESS,2024-09-17 13:18:00,2024-09-17 14:04:00,46,70,False,,2024-09-17
POSITION_SYNC,SUCCESS,2024-04-01 04:02:00,2024-04-01 04:20:00,18,20,False,,2024-04-01
TRADE_SETTLE_CHK,RUNNING,2024-04-17 13:33:00,2024-04-17 13:46:00,13,35,False,,2024-04-17
FX_RATE_LOAD,ABENDED,2024-06-09 03:22:00,2024-06-09 03:25:00,3,10,False,RC=12,2024-06-09
CASH_FLOW_EXTRACT,SUCCESS,2024-09-06 14:14:00,2024-09-06 14:33:00,19,20,False,,2024-09-06
INVEST_RECON_JOB,SUCCESS,2024-05-12 19:48:00,2024-05-12 19:59:00,11,45,False,,2024-05-12
EOD_CLOSE_PROC,SUCCESS,2024-05-22 04:06:00,2024-05-22 04:37:00,31,70,False,,2024-05-22
DIVIDEND_PROC,ABENDED,2024-03-27 00:38:00,2024-03-27 00:53:00,15,30,False,RC=8,2024-03-27
EOD_CLOSE_PROC,SUCCESS,2024-04-09 00:31:00,2024-04-09 00:39:00,8,70,False,,2024-04-09
TRANS_LOG_PARSER,SUCCESS,2024-10-19 13:46:00,2024-10-19 14:05:00,19,25,False,,2024-10-19
DIVIDEND_PROC,SUCCESS,2024-08-20 09:58:00,2024-08-20 10:06:00,8,30,False,,2024-08-20
TRADE_SETTLE_CHK,FAILED,2024-03-02 14:56:00,2024-03-02 15:10:00,14,35,False,ABEND S222,2024-03-02
SLA_MONITOR_BATCH,SUCCESS,2024-03-11 08:46:00,2024-03-11 08:52:00,6,15,False,,2024-03-11
TRANS_LOG_PARSER,ABENDED,2024-04-23 23:04:00,2024-04-23 23:10:00,6,25,False,RC=12,2024-04-23
DIVIDEND_PROC,SUCCESS,2024-08-20 20:47:00,2024-08-20 21:08:00,21,30,False,,2024-08-20
NAV_CALC_BATCH,FAILED,2024-12-27 22:20:00,2024-12-27 22:22:00,2,50,False,ABEND S222,2024-12-27
CASH_FLOW_EXTRACT,LATE,2024-09-23 10:12:00,2024-09-23 11:30:00,78,20,True,,2024-09-23
DIVIDEND_PROC,FAILED,2024-11-16 01:40:00,2024-11-16 01:51:00,11,30,False,RC=8,2024-11-16
CLIENT_STMT_GEN,SUCCESS,2024-07-11 07:43:00,2024-07-11 08:00:00,17,60,False,,2024-07-11
SLA_MONITOR_BATCH,SUCCESS,2024-09-05 05:46:00,2024-09-05 05:58:00,12,15,False,,2024-09-05
SLA_MONITOR_BATCH,SUCCESS,2024-11-21 02:33:00,2024-11-21 02:41:00,8,15,False,,2024-11-21
PORTF_RPT_DAILY,SUCCESS,2024-09-08 17:39:00,2024-09-08 17:50:00,11,30,False,,2024-09-08
TRADE_SETTLE_CHK,SUCCESS,2024-08-02 22:16:00,2024-08-02 22:40:00,24,35,False,,2024-08-02
POSITION_SYNC,SUCCESS,2024-04-30 20:22:00,2024-04-30 20:34:00,12,20,False,,2024-04-30
DIVIDEND_PROC,FAILED,2024-04-02 09:53:00,2024-04-02 09:57:00,4,30,False,ABEND S0C7,2024-04-02
NAV_CALC_BATCH,SUCCESS,2024-11-18 12:38:00,2024-11-18 13:05:00,27,50,False,,2024-11-18
DIVIDEND_PROC,SUCCESS,2024-02-19 07:07:00,2024-02-19 07:36:00,29,30,False,,2024-02-19
PERF_ATTR_JOB,SUCCESS,2024-08-16 10:15:00,2024-08-16 10:47:00,32,45,False,,2024-08-16
CASH_FLOW_EXTRACT,SUCCESS,2024-06-12 21:07:00,2024-06-12 21:17:00,10,20,False,,2024-06-12
TRADE_SETTLE_CHK,SUCCESS,2024-03-06 15:53:00,2024-03-06 16:23:00,30,35,False,,2024-03-06
COMPLIANCE_RPT,SUCCESS,2024-07-29 21:15:00,2024-07-29 21:21:00,6,55,False,,2024-07-29
SLA_MONITOR_BATCH,SUCCESS,2024-04-20 13:03:00,2024-04-20 13:16:00,13,15,False,,2024-04-20
PERF_ATTR_JOB,SUCCESS,2024-12-11 10:26:00,2024-12-11 10:56:00,30,45,False,,2024-12-11
PERF_ATTR_JOB,SUCCESS,2024-07-23 08:58:00,2024-07-23 09:06:00,8,45,False,,2024-07-23
SLA_MONITOR_BATCH,SUCCESS,2024-04-22 10:40:00,2024-04-22 10:45:00,5,15,False,,2024-04-22
SLA_MONITOR_BATCH,SUCCESS,2024-04-23 18:56:00,2024-04-23 19:03:00,7,15,False,,2024-04-23
DIVIDEND_PROC,SUCCESS,2024-11-16 03:39:00,2024-11-16 04:03:00,24,30,False,,2024-11-16
TRANS_LOG_PARSER,SUCCESS,2024-10-03 00:46:00,2024-10-03 00:51:00,5,25,False,,2024-10-03
PERF_ATTR_JOB,SUCCESS,2024-12-26 10:58:00,2024-12-26 11:25:00,27,45,False,,2024-12-26
PERF_ATTR_JOB,FAILED,2024-02-02 20:03:00,2024-02-02 20:20:00,17,45,False,RC=12,2024-02-02
TRANS_LOG_PARSER,SUCCESS,2024-03-21 17:25:00,2024-03-21 17:37:00,12,25,False,,2024-03-21
SLA_MONITOR_BATCH,ABENDED,2024-07-10 10:26:00,2024-07-10 10:28:00,2,15,False,JCL ERROR,2024-07-10
TRADE_SETTLE_CHK,SUCCESS,2024-01-07 01:54:00,2024-01-07 01:59:00,5,35,False,,2024-01-07
PERF_ATTR_JOB,LATE,2024-02-22 16:25:00,2024-02-22 18:05:00,100,45,True,,2024-02-22
RISK_CALC_JOB,SUCCESS,2024-05-24 09:01:00,2024-05-24 09:20:00,19,40,False,,2024-05-24
NAV_CALC_BATCH,FAILED,2024-05-06 01:17:00,2024-05-06 01:41:00,24,50,False,RC=8,2024-05-06
COMPLIANCE_RPT,FAILED,2024-12-01 12:08:00,2024-12-01 12:35:00,27,55,False,ABEND S0C7,2024-12-01
COMPLIANCE_RPT,SUCCESS,2024-02-07 16:46:00,2024-02-07 17:36:00,50,55,False,,2024-02-07
PERF_ATTR_JOB,FAILED,2024-01-11 00:47:00,2024-01-11 01:05:00,18,45,False,JCL ERROR,2024-01-11
EOD_CLOSE_PROC,SUCCESS,2024-10-28 12:12:00,2024-10-28 12:56:00,44,70,False,,2024-10-28
PERF_ATTR_JOB,SUCCESS,2024-09-19 23:01:00,2024-09-19 23:25:00,24,45,False,,2024-09-19
SLA_MONITOR_BATCH,SUCCESS,2024-02-21 08:41:00,2024-02-21 08:55:00,14,15,False,,2024-02-21
RISK_CALC_JOB,SUCCESS,2024-08-07 02:14:00,2024-08-07 02:45:00,31,40,False,,2024-08-07
DIVIDEND_PROC,SUCCESS,2024-05-25 22:34:00,2024-05-25 22:55:00,21,30,False,,2024-05-25
CLIENT_STMT_GEN,SUCCESS,2024-09-11 23:25:00,2024-09-11 23:53:00,28,60,False,,2024-09-11
PERF_ATTR_JOB,SUCCESS,2024-02-25 14:14:00,2024-02-25 14:55:00,41,45,False,,2024-02-25
PORTF_RPT_DAILY,SUCCESS,2024-04-28 14:23:00,2024-04-28 14:43:00,20,30,False,,2024-04-28
FX_RATE_LOAD,SUCCESS,2024-06-08 10:09:00,2024-06-08 10:14:00,5,10,False,,2024-06-08
CASH_FLOW_EXTRACT,SUCCESS,2024-04-16 15:37:00,2024-04-16 15:45:00,8,20,False,,2024-04-16
CASH_FLOW_EXTRACT,SUCCESS,2024-11-11 15:33:00,2024-11-11 15:49:00,16,20,False,,2024-11-11
COMPLIANCE_RPT,SUCCESS,2024-04-29 01:49:00,2024-04-29 02:25:00,36,55,False,,2024-04-29
SLA_MONITOR_BATCH,SUCCESS,2024-06-21 04:02:00,2024-06-21 04:12:00,10,15,False,,2024-06-21
TRADE_SETTLE_CHK,SUCCESS,2024-07-27 00:17:00,2024-07-27 00:44:00,27,35,False,,2024-07-27
CLIENT_STMT_GEN,FAILED,2024-09-07 17:31:00,2024-09-07 17:42:00,11,60,False,RC=12,2024-09-07
TRANS_LOG_PARSER,SUCCESS,2024-09-04 16:35:00,2024-09-04 16:42:00,7,25,False,,2024-09-04
EOD_CLOSE_PROC,SUCCESS,2024-12-24 02:24:00,2024-12-24 02:45:00,21,70,False,,2024-12-24
PERF_ATTR_JOB,SUCCESS,2024-09-23 23:07:00,2024-09-23 23:22:00,15,45,False,,2024-09-23
CLIENT_STMT_GEN,SUCCESS,2024-02-28 01:56:00,2024-02-28 02:28:00,32,60,False,,2024-02-28
RISK_CALC_JOB,SUCCESS,2024-09-25 15:08:00,2024-09-25 15:39:00,31,40,False,,2024-09-25
POSITION_SYNC,SUCCESS,2024-03-01 13:18:00,2024-03-01 13:34:00,16,20,False,,2024-03-01
EOD_CLOSE_PROC,RUNNING,2024-05-18 16:20:00,2024-05-18 17:12:00,52,70,False,,2024-05-18
FX_RATE_LOAD,FAILED,2024-03-13 09:33:00,2024-03-13 09:35:00,2,10,False,JCL ERROR,2024-03-13
TRADE_SETTLE_CHK,SUCCESS,2024-11-05 08:30:00,2024-11-05 08:49:00,19,35,False,,2024-11-05
CLIENT_STMT_GEN,LATE,2024-03-10 05:33:00,2024-03-10 07:23:00,110,60,True,,2024-03-10
COMPLIANCE_RPT,SUCCESS,2024-06-11 13:11:00,2024-06-11 13:25:00,14,55,False,,2024-06-11
RISK_CALC_JOB,SUCCESS,2024-01-03 09:44:00,2024-01-03 10:01:00,17,40,False,,2024-01-03
CLIENT_STMT_GEN,FAILED,2024-10-02 14:21:00,2024-10-02 14:25:00,4,60,False,RC=8,2024-10-02
